expense_id,route_id,date,type,amount_eur,description
7809,12274,2024-12-02,Other,188.99,If consider sure only it article.
7810,12274,2024-12-03,Maintenance,446.07,Sometimes design friend.
7811,12274,2024-11-30,Fuel,499.46,Design box human religious public themselves.
7812,12274,2024-12-03,Fine,481.21,Sport inside control wife one call.
7813,12836,2023-10-04,Fine,94.94,Run take four.
7814,12548,2024-11-04,Fuel,263.79,Staff like center field window.
7815,12548,2024-11-02,Fuel,171.92,Structure have order participant table.
7816,8629,2024-09-13,Fuel,152.62,Goal our take ball decade.
7817,8629,2024-09-14,Toll,270.59,Use about tough.
7818,5169,2023-10-03,Other,69.82,Produce stage south apply direction public.
7819,5169,2023-10-05,Other,122.94,Fall detail trade mother whole tell.
7820,5169,2023-10-06,Toll,56.62,This range less house trade produce experience.
7821,5169,2023-10-05,Other,281.31,Forward mention weight Democrat need.
7822,6795,2024-08-19,Fuel,359.62,Good level national attorney.
7823,6795,2024-08-21,Fine,440.44,Very across friend doctor itself notice.
7824,1202,2023-12-26,Other,30.5,Require here defense pass relate.
7825,1202,2023-12-28,Fine,99.45,War throw many.
7826,2728,2024-07-01,Toll,147.09,Play listen page to marriage.
7827,2728,2024-06-29,Maintenance,93.88,Wrong against recently institution.
7828,2728,2024-06-27,Other,216.33,Amount southern rock tough staff site.
7829,6105,2024-09-19,Other,106.13,Cup despite wonder.
7830,6105,2024-09-16,Fine,411.4,Visit road major yeah husband.
7831,6105,2024-09-15,Toll,259.04,Simply structure become.
7832,6105,2024-09-19,Fuel,405.69,Experience relationship lay worker beat seat.
7833,8272,2024-07-25,Toll,416.05,Agency field address deep.
7834,8272,2024-07-26,Toll,150.7,Part itself election no peace despite.
7835,8272,2024-07-26,Toll,59.23,Include task world anyone.
7836,8272,2024-07-26,Fuel,218.26,Sound state hot factor either brother.
7837,10255,2024-11-10,Toll,218.26,Exactly recognize under control.
7838,10255,2024-11-09,Maintenance,35.9,Night own hope wish.
7839,37,2023-11-22,Fine,487.94,Anything dark key risk friend above.
7840,37,2023-11-25,Toll,482.6,Approach lay start.
7841,37,2023-11-25,Fine,124.67,From analysis defense school himself.
7842,6033,2024-07-15,Maintenance,132.31,Popular a garden.
7843,6033,2024-07-13,Other,235.04,Interesting word any individual build more.
7844,6033,2024-07-12,Fine,115.46,Kid sense get artist skill this.
7845,6033,2024-07-13,Fine,308.11,People product minute it relate Democrat.
7846,4752,2024-03-11,Other,451.93,Head team scientist couple generation.
7847,6743,2023-06-13,Other,166.22,Human wonder may building agreement.
7848,6619,2024-07-29,Toll,442.83,Attention again great perhaps box management.
7849,6619,2024-07-26,Fine,93.36,Star crime carry available.
7850,6619,2024-07-26,Fuel,215.83,Approach save finally.
7851,6936,2024-04-23,Fine,277.71,Step draw southern.
7852,6936,2024-04-23,Toll,131.79,Feeling Mr defense up meeting during.
7853,5787,2024-09-25,Maintenance,477.5,My else process environmental up often.
7854,5787,2024-09-22,Fuel,311.2,Morning foot you property threat.
7855,11306,2024-03-14,Fine,256.53,News six south job type.
7856,11306,2024-03-11,Toll,345.58,Television cause suddenly west guy.
7857,11306,2024-03-13,Maintenance,226.8,Heavy nothing above rock who large.
7858,11306,2024-03-10,Fuel,415.64,Current account Congress natural significant.
7859,7896,2023-09-22,Fuel,200.09,Front feel too customer.
7860,7896,2023-09-22,Other,141.6,However among task.
7861,7896,2023-09-20,Other,189.62,Local hotel visit inside under.
7862,7896,2023-09-23,Fine,197.06,Society ten page see whatever.
7863,4601,2023-08-28,Other,459.58,Company front sometimes.
7864,4601,2023-08-28,Fine,350.6,Guy long describe.
7865,4601,2023-08-27,Fuel,65.78,Participant understand action.
7866,13512,2024-04-08,Maintenance,277.05,Raise pressure who budget.
7867,13512,2024-04-07,Toll,130.26,Deep become institution trial stuff human.
7868,3818,2023-11-06,Fuel,169.53,Them always whether class.
7869,3818,2023-11-05,Toll,360.19,Lead care social film.
7870,3818,2023-11-08,Fine,319.84,Matter popular end including.
7871,3091,2024-07-06,Other,301.49,Direction fly ball generation young feeling.
7872,3091,2024-07-04,Other,21.5,Federal rather up soldier.
7873,3091,2024-07-02,Other,134.23,Customer prepare baby call science base.
7874,12234,2023-03-28,Fuel,439.79,Military everything might pretty.
7875,1289,2024-04-02,Toll,188.11,Gun wear road benefit.
7876,1289,2024-04-02,Fuel,408.24,This else myself black end allow.
7877,1289,2024-04-03,Toll,478.18,Her push economic cover.
7878,3032,2024-11-17,Fuel,76.7,Push most work.
7879,3032,2024-11-20,Fine,172.62,Whatever discussion group simple writer.
7880,3032,2024-11-19,Toll,216.84,Center stop this foot thing head right.
7881,9368,2023-01-07,Other,423.92,Direction range market.
7882,2978,2024-04-05,Toll,452.95,South argue quickly.
7883,2978,2024-04-05,Fine,446.21,Three your among media.
7884,2978,2024-04-02,Other,168.91,Wife program continue key.
7885,2401,2024-09-12,Toll,150.85,Present power recent pay end off.
7886,2401,2024-09-15,Toll,353.6,Per red particular.
7887,2401,2024-09-14,Fuel,302.42,Feel figure subject standard peace teacher.
7888,9464,2023-11-28,Toll,44.76,The stuff against.
7889,9464,2023-12-01,Maintenance,243.37,Would this body teach.
7890,9464,2023-11-29,Fine,39.44,That as glass probably second note.
7891,9464,2023-11-29,Maintenance,22.01,East son provide cultural style create.
7892,14510,2024-05-22,Fuel,192.17,Major bill unit up.
7893,14510,2024-05-24,Other,184.84,Choice move million.
7894,5665,2023-07-19,Maintenance,490.0,Mouth determine sea modern.
7895,5665,2023-07-16,Toll,111.83,People poor allow.
7896,4253,2023-04-17,Maintenance,467.46,Great protect arm and here.
7897,4253,2023-04-17,Other,377.25,Walk benefit them second single.
7898,4253,2023-04-19,Maintenance,183.51,Huge society boy bit.
7899,4253,2023-04-19,Other,368.5,Reality audience their yeah debate.
7900,1747,2024-12-02,Maintenance,408.78,First stay security region town.
7901,1747,2024-12-02,Fuel,318.03,Hundred nice final of.
7902,1747,2024-12-02,Toll,452.75,Money site second family gas.
7903,7509,2023-07-12,Other,92.45,Have hotel manage.
7904,7509,2023-07-12,Fuel,154.76,Edge street book however short line.
7905,7509,2023-07-11,Maintenance,392.85,Upon third decision fire recognize.
7906,7509,2023-07-10,Fine,117.25,Cut then parent central consumer whatever.
7907,7511,2023-03-26,Fuel,282.85,Voice draw whatever stop focus sure.
7908,7511,2023-03-27,Fine,27.36,Response bad according walk.
7909,7511,2023-03-28,Fuel,199.78,Since behind security surface fire deal.
7910,9924,2023-05-26,Fine,129.89,Should or ground baby phone them.
7911,9924,2023-05-27,Other,385.91,Guess kind miss.
7912,11883,2023-06-06,Fine,358.58,School poor billion.
7913,11883,2023-06-05,Maintenance,231.96,Court land region very your.
7914,11883,2023-06-06,Maintenance,261.48,He bed structure.
7915,11883,2023-06-05,Fine,416.61,Training mind collection coach surface.
7916,11928,2024-10-24,Toll,321.33,Could economic significant soldier.
7917,6596,2024-08-11,Maintenance,119.39,Yard how spend leg right.
7918,6596,2024-08-09,Maintenance,280.36,Thank make billion try treat.
7919,6596,2024-08-09,Maintenance,25.18,Charge agent standard land close.
7920,6596,2024-08-11,Toll,210.96,Wind close top.
7921,9792,2024-05-19,Maintenance,267.69,Mouth fly hotel.
7922,9792,2024-05-21,Fine,403.4,First provide PM kid.
7923,9892,2024-12-11,Fine,29.91,Card reach threat.
7924,11910,2023-06-05,Other,353.26,Onto follow them speech together.
7925,11910,2023-06-03,Fuel,223.65,Key stage task probably put.
7926,11910,2023-06-01,Toll,64.01,Eat game create face.
7927,11910,2023-06-04,Fuel,432.55,Little quality single.
7928,6434,2023-07-07,Maintenance,359.33,Determine shake west wrong conference.
7929,2508,2023-07-18,Maintenance,336.2,Room specific audience subject because.
7930,2508,2023-07-19,Toll,301.08,Former model billion.
7931,2508,2023-07-20,Fine,122.82,Food somebody happy could.
7932,14119,2023-10-28,Fuel,499.8,Day animal book.
7933,14119,2023-10-27,Maintenance,194.14,Crime shake do.
7934,14119,2023-10-30,Other,104.59,Response able figure.
7935,14119,2023-10-30,Toll,290.15,East evening perform recently article security.
7936,14433,2023-02-03,Other,240.54,Area total member color value anything.
7937,14433,2023-02-02,Fuel,316.01,Development recent very window.
7938,14433,2023-01-31,Fuel,424.64,Suddenly write growth school.
7939,10828,2023-02-24,Fuel,146.17,Against soldier project action method night.
7940,10828,2023-02-27,Fine,180.73,Ready hot find save keep.
7941,10828,2023-02-26,Maintenance,299.22,Nature door into on energy.
7942,10828,2023-02-24,Maintenance,497.96,Campaign its represent home professional national.
7943,211,2024-10-01,Toll,256.23,Particular the next.
7944,211,2024-10-01,Maintenance,379.53,Itself look subject responsibility.
7945,211,2024-10-01,Other,342.72,Standard other process relate discover picture.
7946,211,2024-10-03,Other,224.54,Wrong religious day picture.
7947,13163,2023-03-17,Other,400.29,Head go already by suddenly.
7948,13163,2023-03-18,Toll,206.69,Among weight development its.
7949,13163,2023-03-18,Toll,403.29,But choose provide public return quality.
7950,13163,2023-03-18,Fine,299.8,Democrat prepare dinner.
7951,1951,2023-08-24,Fine,198.69,And effort travel increase former.
7952,14631,2023-06-28,Other,141.63,Shake director sometimes thank national.
7953,14631,2023-06-27,Maintenance,289.63,Argue then whose could image.
7954,14631,2023-06-28,Other,267.08,Save time occur safe.
7955,652,2023-10-15,Toll,124.72,Again treatment work.
7956,652,2023-10-15,Other,271.86,Rest together them.
7957,652,2023-10-17,Other,63.89,Analysis modern push.
7958,652,2023-10-16,Toll,362.16,Executive short something fast himself beat health.
7959,2207,2023-12-14,Toll,105.04,Already suddenly knowledge fear value radio.
7960,2207,2023-12-14,Fuel,225.83,Simple middle care.
7961,2207,2023-12-14,Fuel,311.29,News according black.
7962,8597,2023-11-27,Other,193.11,Go price real television again.
7963,8597,2023-11-27,Fine,372.68,Special kid national process suddenly physical.
7964,8597,2023-11-26,Other,102.01,Change how year rate daughter policy.
7965,8597,2023-11-25,Toll,218.28,Parent somebody individual still.
7966,2616,2023-08-31,Other,400.13,Until especially clearly laugh.
7967,1397,2023-03-19,Maintenance,455.39,Teacher couple deal.
7968,12586,2023-05-04,Other,295.38,Thousand operation look next building.
7969,5426,2024-09-20,Fine,371.83,Doctor store either source training issue.
7970,14919,2024-04-24,Toll,470.4,Improve require item open together right.
7971,14919,2024-04-28,Other,288.83,Wrong water process risk opportunity.
7972,14919,2024-04-25,Fine,489.32,Expert old allow sell author sit.
7973,14919,2024-04-24,Toll,220.62,Current unit she view carry.
7974,1671,2023-08-21,Fuel,269.27,Offer base here network.
7975,2321,2023-04-12,Maintenance,118.46,Remember pay ten none fall.
7976,2321,2023-04-12,Fuel,230.16,Man surface beyond loss.
7977,13663,2023-01-23,Maintenance,246.83,Into we garden side benefit.
7978,13663,2023-01-22,Maintenance,473.84,Produce usually claim.
7979,6963,2023-02-05,Maintenance,339.05,Return decade glass material about.
7980,6963,2023-02-05,Other,101.95,Apply wish budget rock production type.
7981,6963,2023-02-05,Other,416.19,Month lot bar ago.
7982,6963,2023-02-04,Toll,330.69,Talk similar sell build.
7983,1953,2024-10-19,Fuel,153.88,Cell situation and.
7984,1953,2024-10-18,Toll,49.57,Beyond mind similar front difficult.
7985,1953,2024-10-19,Other,498.38,Modern few involve drop part.
7986,1953,2024-10-22,Other,308.48,Away those more scientist sometimes purpose.
7987,7633,2023-05-15,Maintenance,83.47,His find current.
7988,4644,2024-03-19,Maintenance,52.0,Always fact laugh sport PM cell.
7989,4644,2024-03-20,Toll,389.93,Response road history.
7990,4644,2024-03-17,Fuel,295.81,End tax executive article.
7991,4644,2024-03-19,Fine,250.31,Movie keep both expect sure long.
7992,2938,2023-03-06,Toll,158.51,Reason own purpose seem condition.
7993,10859,2024-11-07,Fuel,411.34,Pressure mouth which success.
7994,10859,2024-11-07,Maintenance,237.87,Agreement buy individual under.
7995,10859,2024-11-08,Maintenance,69.03,Into piece have.
7996,10646,2023-06-22,Toll,79.31,Hard foot at allow.
7997,10646,2023-06-22,Fuel,431.48,Travel might doctor individual.
7998,3910,2024-03-22,Fine,499.88,World low sit response.
7999,3910,2024-03-24,Fuel,236.47,Bed spring want wonder.
8000,11488,2024-07-11,Toll,79.54,Model from certainly.
8001,11488,2024-07-11,Fine,199.0,Direction learn race ten.
8002,11488,2024-07-11,Maintenance,243.49,At about particularly energy page.
8003,11488,2024-07-12,Maintenance,246.47,End admit institution mission.
8004,13592,2023-12-08,Other,232.03,Station argue teach hear.
8005,13592,2023-12-11,Toll,186.32,Movie measure person far federal.
8006,13592,2023-12-09,Maintenance,88.81,Responsibility understand information national operation.
8007,485,2023-05-26,Maintenance,55.16,Would way soldier.
8008,11130,2023-06-03,Fuel,29.62,Large investment development give.
8009,11130,2023-06-04,Fuel,366.42,Politics civil system family car.
8010,899,2023-09-12,Toll,232.14,Establish design probably ten car.
8011,899,2023-09-13,Toll,153.47,Brother trouble star both everybody spring.
8012,899,2023-09-16,Other,427.05,Against no hospital cell.
8013,1733,2024-08-15,Other,308.82,Often national full go him garden.
8014,1733,2024-08-16,Toll,301.0,Whole international government possible box forget.
8015,11993,2024-03-02,Maintenance,237.23,Realize instead deal.
8016,11993,2024-02-29,Fuel,390.21,Why bill past.
8017,11993,2024-03-03,Other,412.45,Expert skin down interesting language imagine.
8018,11993,2024-02-29,Maintenance,160.36,Behind prove attack hard again.
8019,2614,2024-10-30,Fine,155.54,Since fall mother activity rise by.
8020,2614,2024-11-03,Other,208.74,Show possible economic guess whom.
8021,7925,2024-02-23,Maintenance,97.59,Board paper institution.
8022,7925,2024-02-26,Maintenance,48.06,Economy fact institution role.
8023,7925,2024-02-25,Maintenance,452.03,White yet produce become.
8024,7989,2023-06-11,Toll,465.5,Mr tree matter maybe meet.
8025,7989,2023-06-11,Other,226.84,Relationship fact address wall information care.
8026,7989,2023-06-11,Fine,82.4,Put direction especially glass nice than.
8027,13355,2024-09-19,Other,122.42,Loss community continue executive act.
8028,13355,2024-09-21,Other,149.1,Admit contain station.
8029,13355,2024-09-21,Fine,455.29,Government ready trade shoulder stuff.
8030,13355,2024-09-20,Toll,460.77,Air degree individual try argue usually.
8031,10759,2024-03-09,Maintenance,405.06,Cultural leader each.
8032,7763,2023-03-22,Fine,171.15,Sign lead when whom away.
8033,7763,2023-03-22,Fine,260.33,Western address sister.
8034,7763,2023-03-24,Toll,481.04,Chair knowledge will certain from which.
8035,7763,2023-03-23,Toll,195.06,Write front season usually staff.
8036,2641,2023-02-13,Toll,384.12,Current somebody skin.
8037,1251,2024-10-03,Fuel,25.17,Newspaper Congress floor.
8038,12928,2024-11-28,Maintenance,468.5,Big boy degree decision analysis.
8039,12928,2024-11-27,Other,233.18,Animal probably couple call.
8040,12928,2024-12-01,Maintenance,219.73,Table can reveal.
8041,12928,2024-11-27,Fuel,310.38,Tree type mean.
8042,9294,2024-07-12,Toll,164.1,Recognize place sense majority house those.
8043,9294,2024-07-16,Toll,190.88,Prevent chance eat ready professional.
8044,9294,2024-07-16,Toll,153.45,Could base account.
8045,9294,2024-07-15,Toll,33.22,Within total politics.
8046,2436,2023-08-05,Toll,285.29,Garden name society develop.
8047,12596,2024-06-06,Fuel,194.22,Life type medical floor.
8048,12596,2024-06-07,Maintenance,496.34,Suddenly oil best watch.
8049,10167,2023-06-05,Maintenance,102.97,Big reveal talk even whatever.
8050,10167,2023-06-02,Toll,245.37,Small respond over.
