shipment_id,client_id,origin,destination,distance_km,weight_tons,price_eur,date_requested
9458,105,Carlsonton,West Meganbury,541.7,3.91,152.25,2024-10-11
9459,264,Davidsonfort,South Brian,818.3,24.71,1107.24,2023-04-25
9460,256,Lake Rachel,South Maryhaven,947.8,19.9,2056.23,2024-12-23
9461,419,Port Jennifer,New Matthewburgh,1019.9,17.19,1317.16,2024-05-05
9462,405,Lake Jill,East Amanda,1437.5,22.91,2588.12,2024-01-23
9463,472,Hollowaybury,Lucasland,1059.0,2.0,243.58,2024-04-29
9464,230,Lake Brianfurt,Christopherville,1934.4,23.28,4475.08,2023-11-28
9465,203,Port George,Hernandezborough,1872.7,4.68,787.52,2023-06-18
9466,46,Williambury,Jenniferfurt,1855.1,13.38,2348.58,2023-10-22
9467,66,West Edwardton,Amyberg,71.3,4.83,40.62,2024-10-19
9468,246,Dustinmouth,Lake Jameshaven,848.9,18.58,1162.37,2024-11-20
9469,102,Christopherhaven,Rayton,2298.6,16.21,4051.78,2024-01-25
9470,212,Marthamouth,New Amandaberg,1160.2,4.13,402.15,2024-04-21
9471,220,Lake Steventown,Wuchester,160.4,2.68,25.82,2024-04-07
9472,242,Jonathanhaven,Lake Stephaniechester,801.9,2.38,178.1,2023-03-18
9473,80,Williamsland,South Lee,163.3,2.86,49.18,2023-03-23
9474,318,North Bryan,West Sean,488.4,14.43,412.5,2023-04-25
9475,160,East Richardmouth,Port Gabrielle,1958.9,9.68,1953.19,2024-04-13
9476,86,Patrickview,Port Craig,2236.6,17.11,3537.05,2023-09-15
9477,345,New Rachel,Jaredmouth,1538.0,9.86,850.53,2023-05-14
9478,460,Lorettaview,North Cody,1684.3,23.45,3544.59,2024-09-25
9479,222,Guymouth,South James,376.1,7.25,224.3,2024-12-14
9480,102,Rachelville,Johnton,1708.3,17.02,3102.31,2023-04-26
9481,479,Deborahtown,West Lukeland,1528.5,23.11,2922.98,2024-07-05
9482,256,East Marioton,Shaneport,570.4,24.97,1005.32,2023-01-27
9483,487,Grahamland,Rodriguezbury,1037.0,17.49,937.39,2024-06-27
9484,205,Carloshaven,Tiffanyshire,2443.6,13.14,2303.79,2023-09-25
9485,353,South Edwardport,Morrowberg,1105.8,10.41,1065.14,2024-06-23
9486,3,New Susanberg,Jacksonport,1426.9,11.35,1585.52,2023-12-18
9487,266,Medinaborough,East Jason,1716.0,14.56,1790.19,2023-03-08
9488,183,Michaelmouth,Jonesstad,1050.8,4.81,494.11,2023-11-25
9489,297,Lake Dominic,East Samantha,2268.3,1.39,229.81,2023-09-24
9490,293,Garciafort,Tapiatown,492.9,19.89,783.34,2023-12-11
9491,385,Port Georgeton,Kimberlymouth,1218.0,5.42,505.83,2023-01-27
9492,74,South Huntershire,Amyside,2133.2,6.06,1472.63,2024-06-20
9493,126,Lake Heather,New Williamchester,852.1,18.63,970.24,2023-07-11
9494,212,West Kevin,Devonmouth,1598.4,8.3,1432.19,2024-03-03
9495,85,Hartmantown,Johnsonmouth,2308.4,20.68,4411.05,2024-05-14
9496,240,Rachelberg,North Williammouth,1210.3,2.32,274.45,2023-11-04
9497,130,West Victorburgh,Pecktown,483.2,19.74,930.9,2023-01-08
9498,214,Warnerchester,East Carrie,1613.2,22.01,4206.45,2024-08-17
9499,490,Port Katrina,Alexanderbury,1024.5,2.1,122.65,2024-12-01
9500,280,Floresborough,East Jamesside,780.7,18.49,1112.13,2024-01-31
9501,87,Ericton,Christopherview,168.1,10.08,145.59,2023-07-26
9502,383,Tiffanyburgh,West Mercedesburgh,1280.3,14.17,1869.38,2023-08-18
9503,316,Wendyfort,Lopezborough,1323.9,13.52,1484.93,2023-08-28
9504,458,Port Johnburgh,North Dawnton,2419.1,7.52,1228.67,2024-08-19
9505,349,Lake Brittany,South Joshuahaven,2463.2,22.35,5657.96,2024-02-01
9506,319,Katiemouth,New Brandon,2341.1,19.22,4378.49,2024-12-12
9507,363,North Donna,Natalieville,932.6,13.48,1004.55,2024-12-17
9508,154,Nicolechester,Youngborough,843.8,20.2,1126.12,2024-10-01
9509,117,Jonesmouth,Port Scott,719.0,21.4,1819.48,2023-12-07
9510,127,Chandlermouth,Youngport,1753.7,6.65,665.96,2024-05-26
9511,98,West Elizabethton,Andreberg,1383.9,3.91,489.98,2023-11-22
9512,70,North Carmenmouth,Lake Kimberlyhaven,706.2,11.1,429.32,2024-06-21
9513,495,South Jennifer,West Kaylee,1631.2,19.96,2091.72,2024-10-04
9514,497,Lake Eddiestad,Deborahberg,1259.9,24.27,2059.08,2023-12-23
9515,345,Mcintyrechester,West Victoria,1544.3,20.37,1773.38,2023-10-19
9516,40,Port David,New James,2197.8,4.84,1127.41,2023-05-28
9517,93,Port Charles,North Jacob,994.6,3.3,339.73,2024-10-08
9518,51,East David,West Kevinport,126.1,16.05,135.26,2024-01-20
9519,125,North Joshuaborough,Keithfurt,941.3,6.19,669.91,2023-01-08
9520,112,Port Gary,New Charles,2043.5,10.48,2209.91,2024-09-23
9521,284,Thompsonbury,West Taylor,1713.3,7.99,689.13,2023-04-30
9522,126,West Michelleside,Justinfort,484.7,5.03,129.67,2023-05-11
9523,96,Lake Angela,West Erika,349.4,15.28,426.31,2023-10-25
9524,310,Laurenport,Lake Kristine,135.7,3.7,46.98,2024-03-19
9525,340,Barbarastad,Caitlinfort,94.5,21.36,135.53,2024-01-21
9526,463,Stephaniebury,North Williammouth,1944.5,12.66,1782.64,2023-12-03
9527,3,South Dylanmouth,South Anneville,1459.5,17.54,1293.96,2023-03-14
9528,385,Lake Melissa,Maryfurt,1741.1,16.75,2762.35,2024-01-28
9529,176,Beverlyfurt,Powersmouth,1884.3,23.83,3427.67,2024-06-07
9530,90,Smithtown,Simmonsberg,2115.1,22.21,5047.99,2023-11-09
9531,132,Christopherbury,New Rickyberg,2350.6,21.4,4379.97,2023-08-06
9532,399,West Jasmine,Makaylaport,2478.4,19.82,4210.82,2023-12-24
9533,146,Charlesside,Haleyburgh,1228.4,9.95,673.36,2024-04-30
9534,59,Emmashire,Jeffreyton,1811.0,8.31,1404.36,2023-12-05
9535,354,Richstad,Christineland,1189.7,16.03,2152.22,2023-10-13
9536,273,Parkerville,Elizabethburgh,1403.5,1.26,148.16,2023-09-14
9537,28,Lake Caitlyn,Lake Amystad,2420.0,22.75,6004.5,2023-04-20
9538,369,Pacehaven,North Normanmouth,164.1,6.7,131.26,2024-05-29
9539,373,Port Rachelhaven,West Caitlinhaven,1323.2,21.67,2528.22,2023-10-01
9540,59,Jacobsville,Stevenside,545.2,16.05,785.38,2023-12-09
9541,342,North Kevinhaven,Pinedashire,487.9,5.92,167.32,2024-08-09
9542,446,Port Jenniferfurt,Chandlerberg,1719.1,1.6,303.33,2023-02-04
9543,280,Ashleybury,Davidfort,1790.0,5.27,932.51,2023-05-05
9544,96,Spenceport,Morrisburgh,621.9,17.4,1112.29,2023-07-28
9545,336,West Matthewmouth,Lopezport,1792.9,10.23,1380.49,2024-01-27
9546,58,Lake Tracy,Lindaberg,2178.9,22.22,2719.87,2024-04-22
9547,149,Jamieville,Brownberg,291.9,12.22,264.82,2023-01-27
9548,86,Mathewsfort,Clairefort,455.8,23.91,1113.33,2024-10-08
9549,384,New Shelby,Peterhaven,2231.8,12.86,1488.43,2024-06-20
9550,58,Williammouth,Jenkinstown,1905.8,10.62,1728.21,2024-12-06
9551,425,Lake Sylviamouth,Coxshire,2017.9,24.69,4124.25,2023-10-16
9552,307,Jenniferburgh,New Allisonville,1867.8,10.87,1208.01,2024-01-02
9553,260,Billyview,Robertstad,67.3,8.68,42.83,2024-04-27
9554,227,New Sara,West Alexandra,1022.6,7.16,452.85,2024-12-15
9555,315,North Scott,Lake Lori,623.0,1.38,53.29,2023-10-11
9556,477,Johnberg,Johnsonview,1454.8,3.01,429.15,2024-12-03
9557,145,Lake David,Robbinshaven,2359.9,6.01,1560.12,2023-08-03
9558,40,Mooremouth,Johnchester,2366.3,1.29,321.85,2023-08-07
9559,341,Amberton,Johnsonbury,1540.4,7.74,658.11,2024-03-10
9560,2,Donburgh,West Jessica,889.7,11.74,1103.79,2024-06-28
9561,150,West Kirktown,Vincentville,1342.7,13.04,1076.22,2024-08-02
9562,401,Andersonhaven,East Aaronville,1061.5,12.75,735.71,2023-02-10
9563,252,West Christopherstad,Barkerport,1266.6,7.01,724.92,2024-11-23
9564,117,Smithburgh,Bradleyburgh,171.3,1.17,19.21,2024-04-09
9565,338,North Danielside,Matthewfurt,2490.7,16.61,3205.77,2024-06-16
9566,119,Taylorberg,Williamsfurt,770.6,1.97,175.13,2023-03-08
9567,255,West Anne,Carpenterfurt,838.7,18.23,772.8,2023-04-03
9568,305,West Brandonmouth,New Michelleborough,2261.8,11.6,2146.68,2024-12-22
9569,281,Port Darrylton,Tinastad,2455.7,6.82,1687.45,2024-08-27
9570,281,Samanthaton,Lake Jillianstad,509.1,1.62,90.12,2023-04-24
9571,47,Port Elizabethside,West Julie,2274.0,4.13,706.91,2024-06-03
9572,15,Tapiaport,Scottshire,1890.9,2.52,302.72,2024-01-18
9573,16,Oliverfurt,North Richardland,1096.6,5.69,479.42,2024-12-14
9574,16,Paulfurt,East Ryan,228.8,15.83,191.12,2023-11-15
9575,34,New Amymouth,Reyesberg,488.0,1.99,69.96,2023-06-23
9576,439,Aprilport,Christopherchester,1702.3,16.31,3005.08,2023-08-16
9577,236,South Jeffrey,Loganport,2379.9,20.25,4835.25,2024-11-20
9578,481,Markport,Port Michaelview,170.1,10.43,155.87,2024-06-21
9579,262,South Valerieborough,North Nancy,2039.4,11.56,1897.69,2024-09-02
9580,46,Lake Jenniferport,Thompsonbury,1412.6,23.85,3172.06,2023-05-19
9581,425,Port Jamesmouth,West Martinview,450.6,23.93,1137.83,2024-09-13
9582,158,South Sonia,Port Glennbury,187.2,18.72,323.43,2023-01-07
9583,127,Port Jocelynhaven,North Jennifer,1605.1,14.03,1252.48,2023-05-02
9584,32,Lake Joseberg,Fitzpatrickchester,1378.9,16.78,1352.02,2024-01-06
9585,433,South Debra,Forbesport,2289.1,3.4,799.42,2023-03-17
9586,256,Davidside,Gabriellaberg,722.2,22.81,1629.37,2024-04-30
9587,462,Mirandatown,Lake Gail,1999.5,10.65,1719.09,2024-04-17
9588,290,North Daniel,Lake Timothy,224.5,21.65,286.99,2024-12-23
9589,291,Huntstad,Morrisburgh,1027.8,1.7,146.55,2024-04-14
9590,170,South Sandraside,North Garyville,425.5,3.27,110.69,2023-03-01
9591,239,West Teresaborough,Port Johnfurt,234.0,22.59,586.22,2024-11-03
9592,341,South Victortown,Lake Christopher,1908.0,1.96,418.48,2023-08-31
9593,180,Port Sharon,Port Tannerborough,553.8,1.1,60.48,2024-03-15
9594,84,North Andrewmouth,West Erica,2395.3,8.33,1702.7,2023-08-03
9595,98,Port Brandonside,Brandyton,1129.0,16.77,1374.21,2023-04-12
9596,326,Wattshaven,Jamesberg,1834.9,2.42,507.18,2024-05-07
9597,269,East Nathanielborough,Tonyaland,1490.7,17.55,2282.57,2024-10-06
9598,363,New Maryfort,South Joseph,1431.9,12.38,1178.85,2024-06-15
9599,88,East Laura,Cooperland,1280.0,5.19,545.41,2024-04-15
9600,322,Rollinsville,West Brittanyfurt,1567.5,22.03,2186.3,2023-05-28
9601,322,Courtneyport,Lake Sarahside,1825.6,17.81,3655.3,2024-05-18
9602,458,Rhondafort,Youngville,88.9,17.8,107.36,2023-02-16
9603,341,Whitebury,South Josephburgh,2048.2,6.82,1190.3,2024-08-04
9604,158,South Jesse,North Jennifer,1088.0,18.13,2090.77,2024-06-26
9605,70,Ponceview,Lake Davidside,1926.2,7.87,1061.44,2023-10-13
9606,164,Lake Donnabury,Castilloshire,1709.5,6.96,1059.01,2023-11-29
9607,68,Port Matthewberg,Kirstenland,1820.9,10.43,1849.68,2024-08-10
9608,284,East Trevorfort,North Sharon,1789.8,15.47,2456.36,2024-01-05
9609,498,Estradaside,Barberside,1070.0,11.9,784.63,2024-05-03
9610,444,Romeroberg,Petersonton,431.0,6.97,354.88,2024-08-27
9611,2,North Julia,West Monica,603.1,6.63,287.18,2024-10-28
9612,54,South Robert,Jeremyfurt,2350.7,16.14,2047.12,2024-02-03
9613,31,New Theresaberg,New Mark,1057.0,5.67,413.0,2024-01-16
9614,192,North Matthew,Jacobborough,335.9,17.59,350.51,2023-01-05
9615,176,North Matthew,North Michaelland,1026.0,5.71,654.72,2024-12-02
9616,88,Bobbyfort,Buchananburgh,483.8,21.97,689.03,2024-02-27
9617,455,North Jessicashire,New Heathermouth,2009.3,13.68,2181.7,2024-01-30
9618,142,Brandonton,New Amy,582.0,9.75,296.5,2023-01-07
9619,379,North Juliebury,North Jesse,702.5,9.71,683.23,2024-05-04
9620,139,Johnsonbury,Hillfurt,2274.0,16.66,2707.02,2023-01-18
9621,54,East Richardtown,Andersonhaven,2184.6,23.42,2859.2,2024-10-31
9622,151,Munozport,Laurachester,1194.6,7.36,794.03,2023-02-16
9623,86,Lawsonshire,North Ericland,2479.5,8.98,2113.22,2024-04-15
9624,368,South Bianca,West Josephfurt,1925.0,2.95,504.24,2024-03-24
9625,194,South Traceyland,Brendaborough,783.2,21.55,1751.58,2023-01-02
9626,83,North Gregory,Lake Latasha,632.2,3.63,173.71,2023-09-14
9627,140,Melissashire,Morenoton,1578.9,3.95,709.04,2023-02-12
9628,129,Kaylaville,Sandraview,1893.5,16.4,1930.11,2023-09-12
9629,450,North Danland,Tuckerstad,1668.5,7.92,1203.37,2023-06-20
9630,373,East Ginaton,Edwardsmouth,1277.7,11.61,1004.61,2024-11-18
9631,317,Kathleenport,Lake John,550.5,6.15,384.33,2023-06-03
9632,292,Port Timothy,Amandaville,1344.4,12.9,1795.45,2023-10-15
9633,32,South Laura,Isaiahshire,2039.4,9.64,2158.35,2023-04-08
9634,484,Kimberlymouth,Wilsonport,1188.6,20.43,1657.96,2023-03-05
9635,143,Morrisside,Jonathanmouth,1644.7,20.13,2165.81,2024-10-07
9636,460,Lake Alexis,Wilsonburgh,1226.3,14.65,2051.96,2023-06-23
9637,455,West Henry,New Melissa,624.8,9.15,472.15,2023-12-31
9638,40,Marytown,Martinezside,1416.4,7.24,1044.04,2023-02-21
9639,208,East Dustin,South Danielview,113.0,13.08,88.42,2024-03-16
9640,245,Maddenborough,North Sophiafort,2450.2,22.7,3709.98,2023-10-22
9641,482,Michaelton,West Johntown,1360.9,17.33,2794.6,2023-02-14
9642,419,Flowersfurt,Valdezshire,461.6,5.93,145.96,2023-04-24
9643,7,West Kayla,Alanberg,1607.4,23.1,3498.97,2023-04-08
9644,59,East Jon,North Catherineview,1093.1,18.67,1863.75,2024-07-13
9645,321,New Laurieport,Port Tracie,1827.2,10.06,2031.99,2023-03-05
9646,311,Wellsport,South John,1062.4,19.0,2299.53,2023-12-30
9647,408,North James,Robertburgh,301.0,20.49,653.31,2023-06-27
9648,359,Lake Steven,Lake Haleytown,206.5,22.91,434.49,2023-03-08
9649,40,Miguelchester,Lake Cassidy,1590.6,10.26,826.21,2024-07-05
9650,298,New Casey,Lake Kathrynchester,2131.3,7.39,879.6,2023-12-29
9651,2,Port Joshua,Millerport,72.0,3.58,15.86,2024-04-01
9652,23,Amyhaven,North Thomas,390.0,24.78,538.27,2023-11-04
9653,467,Jessicaberg,South Matthewtown,54.0,7.1,20.58,2024-05-27
9654,318,Hillborough,Millermouth,2458.0,4.96,1401.86,2023-07-26
9655,262,East Tommyborough,South Teresaview,1375.8,19.94,3219.5,2023-06-13
9656,89,Lake Suzannemouth,Jeremiahberg,2406.7,16.33,2275.45,2024-09-20
9657,383,South Edwin,Gibsonport,197.2,10.39,113.91,2023-04-05
9658,19,Stewartborough,South Laurenport,1769.9,14.15,1499.41,2024-05-31
9659,317,Port Ronaldview,Smallmouth,2133.6,15.84,3494.54,2024-06-25
9660,259,Johnsonville,Taylorstad,1531.1,16.28,2929.91,2024-07-26
9661,332,West Shawnchester,Lake Joseberg,2194.0,4.93,1246.06,2023-08-03
9662,70,East Joshua,North Christine,215.2,3.03,70.86,2024-03-10
9663,432,Kaiserberg,Lake Mark,680.6,1.33,75.4,2024-02-14
9664,470,Jessicaberg,East Rachelberg,1246.4,6.92,940.79,2023-06-28
9665,189,Livingstonfort,Robinsonmouth,1086.7,18.24,1482.2,2024-07-06
9666,379,Williamsshire,Port Kimberly,465.7,17.91,909.25,2024-03-17
9667,500,Kellystad,West Jorge,1517.5,21.81,2287.91,2023-08-07
9668,459,Port Nicoleville,Emilyport,843.0,12.29,834.82,2023-04-29
9669,258,South Shawntown,South Charlesport,1896.1,12.75,2503.16,2023-10-11
9670,256,Ashleymouth,West Johnfurt,467.6,6.51,224.66,2024-09-27
9671,329,South Emily,Cabreraside,1220.8,12.26,1608.29,2023-04-09
9672,223,Perezport,South Waynemouth,1359.9,20.96,2203.23,2023-05-07
9673,21,Wrightstad,Port Wendy,88.9,8.49,70.8,2024-03-18
9674,345,Hobbsport,Oscarfurt,954.0,6.24,411.24,2023-09-13
9675,419,Robertborough,Parksborough,1361.9,8.6,1218.45,2023-09-10
9676,175,Buckleytown,Raychester,2125.1,14.68,3689.51,2023-01-04
9677,69,Erinberg,Navarroberg,2434.1,11.41,1438.07,2023-02-16
9678,317,Toddborough,West Eugenefurt,1350.3,19.42,2472.48,2024-09-20
9679,438,Lake Tiffanyland,Lake Kathleenmouth,1600.2,10.19,1633.34,2023-07-28
9680,240,South Ryanbury,Kennethhaven,1562.6,6.08,679.37,2024-07-27
9681,168,Lake Dianaburgh,Port Davidtown,2272.6,10.43,2689.67,2024-04-18
9682,46,West Lawrenceside,South Tracyborough,2120.9,20.13,2394.91,2024-11-13
9683,71,East Carolyn,Smithport,1276.0,4.11,322.86,2024-02-11
9684,54,West Rickey,East Thomas,980.2,21.12,1449.12,2024-04-21
9685,143,South Chad,East William,1339.7,22.03,1745.61,2023-02-06
9686,403,Petersonberg,Taylorside,895.8,8.04,613.05,2024-09-18
9687,124,Baileyburgh,Adamsmouth,1536.0,6.62,796.89,2024-09-25
9688,241,Morseshire,Grossberg,874.1,20.23,1677.48,2024-12-19
9689,170,Davidmouth,Port Madelineville,1943.6,19.33,4364.29,2023-09-19
9690,472,Jennifermouth,Port Julie,143.3,11.73,189.3,2023-11-19
9691,235,Heatherport,Lisaton,1720.4,9.7,1738.62,2023-06-19
9692,287,Port Steven,Annaton,2245.3,12.66,3131.92,2023-09-11
9693,472,Janetland,Danieltown,2040.4,20.17,3073.58,2023-08-03
9694,483,New Christinaside,Olsenburgh,1887.3,8.93,1043.78,2023-03-03
9695,149,West Patriciaport,Davisfort,860.8,20.63,1572.62,2023-10-19
9696,27,Port Nicholas,Colemanshire,1077.3,20.03,2356.33,2023-05-30
9697,87,Lake Alyssafort,East Bethanyfort,251.6,12.8,234.2,2023-10-18
9698,325,Lake Daniel,Port Kristine,2137.6,21.45,4183.0,2024-07-27
9699,390,Cindyfort,South Michaelport,2274.1,15.91,3233.94,2023-09-13
9700,108,Barnesport,North Stacyside,2126.4,11.27,2670.03,2024-03-15
9701,448,Wrightville,Mcguiremouth,1977.0,10.54,1413.53,2023-11-11
9702,73,New Sandrahaven,Brandonview,1482.8,23.45,3239.3,2023-07-05
9703,138,Schmidtberg,Michaelchester,197.5,6.38,108.6,2024-11-27
9704,389,New Cristina,Port Theresa,143.2,1.02,13.03,2023-03-23
9705,66,New Laura,Dennisberg,269.7,14.69,220.88,2023-02-08
9706,241,Nicoleton,Collinston,743.0,10.96,828.87,2023-12-10
9707,175,Johnsonport,Lake Richardtown,2227.9,6.31,1386.56,2024-02-18
9708,312,North Lisa,Hortonstad,219.5,24.84,530.52,2024-01-10
9709,83,Matthewsborough,Lake Alex,2183.3,10.0,1470.15,2024-05-13
9710,371,North Kimberlyview,South Matthew,1556.8,11.01,1231.72,2023-02-06
9711,262,Port Nicolemouth,Kristenstad,1114.2,5.02,385.82,2023-11-29
9712,105,East Jason,Smithshire,917.7,1.54,148.88,2023-07-24
9713,307,Port Kenneth,New Erica,695.5,10.78,411.06,2023-07-14
9714,267,East Sarah,Davidshire,1270.5,12.9,1334.39,2024-03-26
9715,309,Millermouth,New Alexandraview,489.9,10.18,371.31,2023-10-08
9716,260,New Williamchester,Cassandratown,2238.1,5.53,808.15,2024-02-27
9717,34,Christopherburgh,Pamelafort,150.6,3.46,60.87,2024-12-18
9718,25,Ronaldborough,Port Jamesmouth,1228.4,20.31,2654.0,2023-04-18
9719,412,Marieshire,Jameshaven,2481.3,5.86,1570.06,2024-02-23
9720,150,Johnchester,Fisherport,1709.6,2.47,452.1,2024-03-19
9721,215,West Kylefort,Port Stephanieshire,739.4,13.7,720.18,2024-01-18
9722,93,East Karenton,Carlsonfort,1649.1,21.76,1930.42,2023-11-07
9723,45,South Davidtown,East Donnahaven,1708.6,16.13,3149.03,2024-06-22
9724,375,Erikberg,Lancetown,595.2,22.85,1194.38,2024-01-07
9725,124,Elliottborough,Rebeccaland,437.9,22.8,521.16,2024-10-14
9726,478,South Davidville,East Chris,2328.0,12.65,3485.34,2024-01-22
9727,233,South Dustinfurt,East Davidside,1062.3,23.55,2622.26,2023-07-12
9728,234,North Brandonville,Cathyport,638.4,10.98,725.97,2024-10-08
9729,317,New Daniellefort,Christinetown,974.8,9.57,661.56,2024-12-20
9730,259,West Robert,West Stephenmouth,2219.8,5.99,1502.06,2023-06-19
9731,129,Santiagoville,Brianburgh,321.5,8.94,316.91,2023-06-06
9732,56,Munozchester,Lake Adam,545.0,19.52,1069.52,2023-05-23
9733,294,Janetfurt,Port Jessicaton,2259.3,4.35,920.86,2023-07-30
9734,276,Port Jeff,Jamesfort,822.1,5.93,524.46,2023-04-26
9735,128,North Charles,Lake Samantha,1564.8,19.03,1889.42,2024-10-27
9736,187,Pamelafort,Desireeton,512.1,23.71,677.0,2023-02-24
9737,336,Martintown,Vincentfurt,1712.9,24.6,3025.16,2024-04-27
9738,238,New Eddieview,East Tammyberg,1324.1,9.07,1260.8,2024-09-04
9739,71,South Melindashire,East Caleb,106.0,10.04,54.51,2023-09-14
9740,145,Jacquelineview,Valeriechester,2010.7,11.14,1724.41,2024-11-14
9741,383,Wilkersonland,Robertside,1807.4,8.68,1881.57,2024-10-24
9742,224,Osborntown,Julialand,2071.0,8.34,1476.65,2024-10-23
9743,216,West Davidchester,Leeberg,435.1,23.38,1152.69,2024-09-19
9744,131,New Coreyville,West Marie,2400.0,14.5,2336.05,2024-08-20
9745,457,South Wendyside,South Brianmouth,1669.2,11.88,2211.3,2023-07-14
9746,145,North Becky,New Garrett,1468.3,6.98,637.46,2024-01-18
9747,471,New Dustin,East Davidstad,181.5,14.6,285.54,2023-05-18
9748,118,East Joseph,Nancymouth,463.7,5.03,122.1,2024-12-23
9749,318,New Joelburgh,Sethland,1864.3,19.6,2750.96,2024-07-05
9750,192,Greenehaven,Bradport,555.3,12.09,388.15,2023-12-08
9751,393,Dominguezbury,North Jay,1388.2,13.89,1680.44,2023-03-26
9752,456,Wintersville,Belindahaven,1420.4,22.46,2916.56,2023-01-10
9753,426,Port Jameshaven,Kimberlystad,2076.8,15.15,3689.42,2023-12-19
9754,372,Beckchester,North Kaitlyn,1528.2,23.84,2801.15,2024-01-04
9755,359,Lake Craig,New Cassidy,867.8,14.98,1331.68,2023-04-04
9756,337,East Jessica,Kaitlynside,1480.7,8.53,1353.41,2023-06-12
9757,393,North Michaelchester,Wilsonfurt,2499.4,24.96,5008.22,2023-01-28
9758,16,Clarkside,Russellhaven,837.5,6.72,511.54,2024-05-26
9759,447,Port Bryanshire,Roweview,681.7,24.24,1022.72,2024-05-31
9760,270,New Brandon,Michaelstad,432.7,22.03,1046.34,2024-02-19
9761,253,East Joanna,Gonzalezstad,970.4,13.92,987.65,2024-01-18
9762,241,Lake Michael,Hernandezborough,2231.9,19.9,3781.81,2023-11-19
9763,24,New Kimberlyview,Ernestside,1917.1,15.38,2189.72,2024-01-06
9764,481,Terriside,North Stephanie,356.1,17.44,473.87,2024-02-05
9765,117,Smithfurt,New Danielborough,156.5,23.4,357.18,2024-08-15
9766,176,Fordfurt,New Dylan,1087.6,4.44,458.35,2023-01-07
9767,358,Brianport,Jesseberg,2264.1,18.83,4840.17,2023-12-21
9768,40,Port Maria,Lindseyhaven,118.3,20.14,170.76,2024-11-27
9769,326,East Jennifermouth,Hansonside,1180.5,22.61,1395.19,2024-12-15
9770,22,New Tammy,West Curtis,1263.5,7.48,1035.29,2023-10-19
9771,340,Kimland,Jacksonside,1698.7,3.54,341.81,2023-01-23
9772,66,Rebeccaside,Denisebury,780.3,18.92,1345.21,2023-09-08
9773,138,Michaelview,Garyhaven,2014.6,18.9,2930.85,2024-04-09
9774,177,Garyport,Boothland,907.6,8.77,496.87,2024-07-29
9775,472,North Teresastad,Brookemouth,757.0,5.3,341.83,2024-12-13
9776,288,Jackbury,Damonberg,1683.3,5.83,576.9,2024-07-25
9777,174,South Hannah,New Christina,1898.4,12.76,2735.76,2023-08-26
9778,217,South Lonnie,Robertview,2305.0,24.03,5406.19,2024-02-23
